stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
0121,,"Elizabetes iela",,56.95796,24.10619,https://saraksti.rigassatiksme.lv/index.html#stop/0121,,
2120,,"Medicīnas muzejs",,56.95725,24.10730,https://saraksti.rigassatiksme.lv/index.html#stop/2120,,
0012,,"Brūkleņu iela",,56.91912,24.05066,https://saraksti.rigassatiksme.lv/index.html#stop/0012,,
5065,,"Brūkleņu iela",,56.91931,24.05191,https://saraksti.rigassatiksme.lv/index.html#stop/5065,,
5189,,"Lamberti",,56.91755,24.02548,https://saraksti.rigassatiksme.lv/index.html#stop/5189,,
5188,,"Lamberti",,56.91757,24.02646,https://saraksti.rigassatiksme.lv/index.html#stop/5188,,
5376,,"Mārupes vidusskola",,56.91824,24.03607,https://saraksti.rigassatiksme.lv/index.html#stop/5376,,
5375,,"Mārupes vidusskola",,56.91825,24.03732,https://saraksti.rigassatiksme.lv/index.html#stop/5375,,
5221,,"Mežotnes iela",,56.92121,24.06502,https://saraksti.rigassatiksme.lv/index.html#stop/5221,,
5220,,"Mežotnes iela",,56.92100,24.06498,https://saraksti.rigassatiksme.lv/index.html#stop/5220,,
5409,,"Upesgrīvas iela",,56.91871,24.04289,https://saraksti.rigassatiksme.lv/index.html#stop/5409,,
5410,,"Upesgrīvas iela",,56.91856,24.04239,https://saraksti.rigassatiksme.lv/index.html#stop/5410,,
2037,,"Kapseļu iela",,56.94305,24.07130,https://saraksti.rigassatiksme.lv/index.html#stop/2037,,
1153,,"19.vidusskola",,57.03568,24.04439,https://saraksti.rigassatiksme.lv/index.html#stop/1153,,
8013,,"19.vidusskola",,57.03531,24.04559,https://saraksti.rigassatiksme.lv/index.html#stop/8013,,
8040,,"Bolderājas poliklīnika",,57.03736,24.03970,https://saraksti.rigassatiksme.lv/index.html#stop/8040,,
1155,,"Bolderājas poliklīnika",,57.03668,24.04068,https://saraksti.rigassatiksme.lv/index.html#stop/1155,,
6454,,"Beberbeķu iela",,56.94969,23.96132,https://saraksti.rigassatiksme.lv/index.html#stop/6454,,
8085,,"Beberbeķu iela",,56.94928,23.96092,https://saraksti.rigassatiksme.lv/index.html#stop/8085,,
5132,,"Gaviezes iela",,56.94870,23.98874,https://saraksti.rigassatiksme.lv/index.html#stop/5132,,
5131,,"Gaviezes iela",,56.94782,23.99001,https://saraksti.rigassatiksme.lv/index.html#stop/5131,,
5218,,"Mežmalas iela",,56.94359,23.99660,https://saraksti.rigassatiksme.lv/index.html#stop/5218,,
5219,,"Mežmalas iela",,56.94376,23.99573,https://saraksti.rigassatiksme.lv/index.html#stop/5219,,
1263,,"Mūkusalas rotācijas aplis",,56.92330,24.10427,https://saraksti.rigassatiksme.lv/index.html#stop/1263,,
1276,,"Mūkusalas rotācijas aplis",,56.92213,24.10354,https://saraksti.rigassatiksme.lv/index.html#stop/1276,,
1359,,"Telts iela",,56.91845,24.08924,https://saraksti.rigassatiksme.lv/index.html#stop/1359,,
1361,,"Telts iela",,56.91902,24.09121,https://saraksti.rigassatiksme.lv/index.html#stop/1361,,
5450,,"Zolitūdes iela",,56.92942,24.01646,https://saraksti.rigassatiksme.lv/index.html#stop/5450,,
5449,,"Zolitūdes iela",,56.92897,24.01584,https://saraksti.rigassatiksme.lv/index.html#stop/5449,,
0193,,"Kastrānes iela",,56.96965,24.17812,https://saraksti.rigassatiksme.lv/index.html#stop/0193,,
0380,,"Raunas iela",,56.96867,24.17765,https://saraksti.rigassatiksme.lv/index.html#stop/0380,,
0490,,"Ūnijas iela",,56.96637,24.17664,https://saraksti.rigassatiksme.lv/index.html#stop/0490,,
1504,,"Katlakalna iela",,56.93063,24.19845,https://saraksti.rigassatiksme.lv/index.html#stop/1504,,
1602,,"Katlakalna iela",,56.93027,24.19908,https://saraksti.rigassatiksme.lv/index.html#stop/1602,,
1709,,"Pumpas",,56.97890,23.97659,https://saraksti.rigassatiksme.lv/index.html#stop/1709,,
0621,,"6.autobusu parks",,56.97168,24.03135,https://saraksti.rigassatiksme.lv/index.html#stop/0621,,
0631,,"6.autobusu parks",,56.97230,24.03165,https://saraksti.rigassatiksme.lv/index.html#stop/0631,,
5451,,"6.autobusu parks",,56.97025,24.03080,https://saraksti.rigassatiksme.lv/index.html#stop/5451,,
9082,,"Anniņmuižas ģimnāzija",,56.96254,24.02337,https://saraksti.rigassatiksme.lv/index.html#stop/9082,,
1194,,"Bumbu kalniņš",,57.00249,24.02761,https://saraksti.rigassatiksme.lv/index.html#stop/1194,,
1195,,"Bumbu kalniņš",,57.00323,24.02753,https://saraksti.rigassatiksme.lv/index.html#stop/1195,,
0622,,"Gaiļi",,56.97520,24.03440,https://saraksti.rigassatiksme.lv/index.html#stop/0622,,
0630,,"Gaiļi",,56.97492,24.03392,https://saraksti.rigassatiksme.lv/index.html#stop/0630,,
1192,,"Jaunie Bolderājas kapi",,57.01715,24.01762,https://saraksti.rigassatiksme.lv/index.html#stop/1192,,
1193,,"Jaunie Bolderājas kapi",,57.01740,24.01770,https://saraksti.rigassatiksme.lv/index.html#stop/1193,,
0623,,"Kleistu iela 37",,56.97883,24.03564,https://saraksti.rigassatiksme.lv/index.html#stop/0623,,
0629,,"Kleistu iela 37",,56.97801,24.03554,https://saraksti.rigassatiksme.lv/index.html#stop/0629,,
1666,,"Liepezers",,56.98439,24.00135,https://saraksti.rigassatiksme.lv/index.html#stop/1666,,
1667,,"Liepezers",,56.98394,23.99998,https://saraksti.rigassatiksme.lv/index.html#stop/1667,,
0620,,"Mellužu iela",,56.96669,24.02701,https://saraksti.rigassatiksme.lv/index.html#stop/0620,,
0632,,"Mellužu iela",,56.96696,24.02704,https://saraksti.rigassatiksme.lv/index.html#stop/0632,,
1664,,"Mežāres",,56.97464,23.96883,https://saraksti.rigassatiksme.lv/index.html#stop/1664,,
1665,,"Mežāres",,56.97644,23.96942,https://saraksti.rigassatiksme.lv/index.html#stop/1665,,
1198,,"Pagrieziens uz Kleistiem",,56.98426,24.03291,https://saraksti.rigassatiksme.lv/index.html#stop/1198,,
1199,,"Pagrieziens uz Kleistiem",,56.98294,24.03337,https://saraksti.rigassatiksme.lv/index.html#stop/1199,,
1708,,"Pumpas",,56.97843,23.97450,https://saraksti.rigassatiksme.lv/index.html#stop/1708,,
1662,,"Spilve",,56.96453,23.96273,https://saraksti.rigassatiksme.lv/index.html#stop/1662,,
1663,,"Spilve",,56.96470,23.96323,https://saraksti.rigassatiksme.lv/index.html#stop/1663,,
1196,,"Spilves pļavas",,56.99784,24.02938,https://saraksti.rigassatiksme.lv/index.html#stop/1196,,
1197,,"Spilves pļavas",,56.99717,24.02943,https://saraksti.rigassatiksme.lv/index.html#stop/1197,,
0385,,"Klijānu iela",,56.97452,24.14460,https://saraksti.rigassatiksme.lv/index.html#stop/0385,,
8026,,"Atpūtas centrs ""Lido""",,56.92710,24.15899,https://saraksti.rigassatiksme.lv/index.html#stop/8026,,
0162,,"Atpūtas centrs ""Lido""",,56.92425,24.16282,https://saraksti.rigassatiksme.lv/index.html#stop/0162,,
8028,,"Balvu iela",,56.93283,24.14486,https://saraksti.rigassatiksme.lv/index.html#stop/8028,,
5397,,"Grēdu iela",,56.93106,24.15173,https://saraksti.rigassatiksme.lv/index.html#stop/5397,,
5002,,"Toma iela/Mols",,56.93408,24.14275,https://saraksti.rigassatiksme.lv/index.html#stop/5002,,
0040,,"Baltāsbaznīcas iela",,57.03562,24.09465,https://saraksti.rigassatiksme.lv/index.html#stop/0040,,
2034,,"Melnsila iela",,56.94426,24.06647,https://saraksti.rigassatiksme.lv/index.html#stop/2034,,
1488,,"Depo",,56.91177,24.20589,https://saraksti.rigassatiksme.lv/index.html#stop/1488,,
1489,,"Depo",,56.91243,24.20486,https://saraksti.rigassatiksme.lv/index.html#stop/1489,,
1484,,"Dzelzceļa pārbrauktuve",,56.91806,24.19679,https://saraksti.rigassatiksme.lv/index.html#stop/1484,,
1506,,"Katlakalna iela",,56.92706,24.18679,https://saraksti.rigassatiksme.lv/index.html#stop/1506,,
1507,,"Katlakalna iela",,56.92502,24.18799,https://saraksti.rigassatiksme.lv/index.html#stop/1507,,
1604,,"Krustpils  iela",,56.92931,24.18302,https://saraksti.rigassatiksme.lv/index.html#stop/1604,,
1505,,"Krustpils iela 53",,56.91978,24.19412,https://saraksti.rigassatiksme.lv/index.html#stop/1505,,
1485,,"Krustpils iela 53",,56.92098,24.19324,https://saraksti.rigassatiksme.lv/index.html#stop/1485,,
1605,,"Lubānas iela",,56.92976,24.18313,https://saraksti.rigassatiksme.lv/index.html#stop/1605,,
1483,,"Rājumsila iela",,56.91484,24.20096,https://saraksti.rigassatiksme.lv/index.html#stop/1483,,
1487,,"Rājumsila iela",,56.91519,24.20029,https://saraksti.rigassatiksme.lv/index.html#stop/1487,,
1407,,"Ozolnieku iela",,56.93000,24.05838,https://saraksti.rigassatiksme.lv/index.html#stop/1407,,
1408,,"Ozolnieku iela",,56.93085,24.05715,https://saraksti.rigassatiksme.lv/index.html#stop/1408,,
0025,,"Aptiekas iela",,56.99897,24.11674,https://saraksti.rigassatiksme.lv/index.html#stop/0025,,
0429,,"Kundziņsala",,57.00107,24.10583,https://saraksti.rigassatiksme.lv/index.html#stop/0429,,
2006,,"Ģertrūdes iela",,56.94876,24.13750,https://saraksti.rigassatiksme.lv/index.html#stop/2006,,
1024,,"Airītes iela",,56.95932,23.99724,https://saraksti.rigassatiksme.lv/index.html#stop/1024,,
1608,,"Airītes iela",,56.95992,23.99775,https://saraksti.rigassatiksme.lv/index.html#stop/1608,,
0619,,"ATC ""Latina""",,56.96343,24.03021,https://saraksti.rigassatiksme.lv/index.html#stop/0619,,
0633,,"ATC ""Latina""",,56.96326,24.02967,https://saraksti.rigassatiksme.lv/index.html#stop/0633,,
1080,,"Ceriņu iela",,56.95561,23.99773,https://saraksti.rigassatiksme.lv/index.html#stop/1080,,
1081,,"Ceriņu iela",,56.95681,23.99734,https://saraksti.rigassatiksme.lv/index.html#stop/1081,,
1059,,"Dammes iela",,56.96811,24.00956,https://saraksti.rigassatiksme.lv/index.html#stop/1059,,
1065,,"Dammes iela",,56.96851,24.01114,https://saraksti.rigassatiksme.lv/index.html#stop/1065,,
1060,,"Imanta 4",,56.96485,24.00227,https://saraksti.rigassatiksme.lv/index.html#stop/1060,,
1064,,"Imanta 4",,56.96549,24.00436,https://saraksti.rigassatiksme.lv/index.html#stop/1064,,
1062,,"Imantas D/P",,56.96002,23.99587,https://saraksti.rigassatiksme.lv/index.html#stop/1062,,
1062c,,"Imantas D/P",,56.96011,23.99625,https://saraksti.rigassatiksme.lv/index.html#stop/1062c,,
1062d,,"Imantas D/P",,56.96020,23.99609,https://saraksti.rigassatiksme.lv/index.html#stop/1062d,,
1062e,,"Imantas D/P",,56.96019,23.99568,https://saraksti.rigassatiksme.lv/index.html#stop/1062e,,
1088,,"Jūrmalas gatve",,56.95367,24.03464,https://saraksti.rigassatiksme.lv/index.html#stop/1088,,
1057,,"Kleistu iela",,56.96656,24.02311,https://saraksti.rigassatiksme.lv/index.html#stop/1057,,
1067,,"Kleistu iela",,56.96659,24.02210,https://saraksti.rigassatiksme.lv/index.html#stop/1067,,
1061,,"Pagrieziens uz Babīti",,56.96199,23.99872,https://saraksti.rigassatiksme.lv/index.html#stop/1061,,
1063,,"Pagrieziens uz Babīti",,56.96292,23.99980,https://saraksti.rigassatiksme.lv/index.html#stop/1063,,
1044,,"Progresa iela",,56.95543,24.03528,https://saraksti.rigassatiksme.lv/index.html#stop/1044,,
1045,,"Progresa iela",,56.95789,24.03530,https://saraksti.rigassatiksme.lv/index.html#stop/1045,,
1058,,"Rigondas gatve",,56.96903,24.01752,https://saraksti.rigassatiksme.lv/index.html#stop/1058,,
1066,,"Rigondas gatve",,56.96855,24.01770,https://saraksti.rigassatiksme.lv/index.html#stop/1066,,
1046,,"Sudrabkalniņš",,56.96097,24.03524,https://saraksti.rigassatiksme.lv/index.html#stop/1046,,
1069,,"Sudrabkalniņš",,56.95992,24.03475,https://saraksti.rigassatiksme.lv/index.html#stop/1069,,
0209,,"Ķīšezera iela",,56.99521,24.17175,https://saraksti.rigassatiksme.lv/index.html#stop/0209,,
0406,,"Rusova iela/Valsts ieņēmumu dienests",,56.98874,24.16443,https://saraksti.rigassatiksme.lv/index.html#stop/0406,,
0405,,"Rusova iela/Valsts ieņēmumu dienests",,56.98856,24.16407,https://saraksti.rigassatiksme.lv/index.html#stop/0405,,
1102,,"Maskavas iela",,56.94052,24.12997,https://saraksti.rigassatiksme.lv/index.html#stop/1102,,
0036,,"Lomonosova iela",,56.93915,24.15537,https://saraksti.rigassatiksme.lv/index.html#stop/0036,,
0498,,"Vagonu parks",,56.94230,24.15512,https://saraksti.rigassatiksme.lv/index.html#stop/0498,,
0099,,"Daugavpils iela",,56.94171,24.13979,https://saraksti.rigassatiksme.lv/index.html#stop/0099,,
1127,,"Cementa iela",,56.96937,24.05913,https://saraksti.rigassatiksme.lv/index.html#stop/1127,,
1231,,"Cementa iela",,56.96870,24.05852,https://saraksti.rigassatiksme.lv/index.html#stop/1231,,
1128,,"Spilves iela",,56.97170,24.06499,https://saraksti.rigassatiksme.lv/index.html#stop/1128,,
1230,,"Spilves iela",,56.97159,24.06331,https://saraksti.rigassatiksme.lv/index.html#stop/1230,,
1188,,"Buļļupe",,57.02561,24.02566,https://saraksti.rigassatiksme.lv/index.html#stop/1188,,
1189,,"Buļļupe",,57.02539,24.02555,https://saraksti.rigassatiksme.lv/index.html#stop/1189,,
1190,,"Lielā iela",,57.02211,24.01856,https://saraksti.rigassatiksme.lv/index.html#stop/1190,,
1191,,"Lielā iela",,57.02203,24.01851,https://saraksti.rigassatiksme.lv/index.html#stop/1191,,
1546,,"Kauguru iela",,56.93618,24.04649,https://saraksti.rigassatiksme.lv/index.html#stop/1546,,
1545a,,"Upesgrīvas iela/ Spice",,56.93148,24.03661,https://saraksti.rigassatiksme.lv/index.html#stop/1545a,,
8021,,"Upesgrīvas iela/ Spice",,56.93079,24.03431,https://saraksti.rigassatiksme.lv/index.html#stop/8021,,
5328,,"Ventas iela",,56.93538,24.04401,https://saraksti.rigassatiksme.lv/index.html#stop/5328,,
1701,,"80.vidusskola",,56.95858,24.20383,https://saraksti.rigassatiksme.lv/index.html#stop/1701,,
1702,,"80.vidusskola",,56.95924,24.20304,https://saraksti.rigassatiksme.lv/index.html#stop/1702,,
2100,,"Lielvārdes iela",,56.97632,24.18812,https://saraksti.rigassatiksme.lv/index.html#stop/2100,,
0110,,"Stacionārs ""Biķernieki""",,56.96515,24.19910,https://saraksti.rigassatiksme.lv/index.html#stop/0110,,
2092,,"Zemitāna laukums",,56.97782,24.18625,https://saraksti.rigassatiksme.lv/index.html#stop/2092,,
0010,,"Brūkleņu iela",,56.92261,24.05276,https://saraksti.rigassatiksme.lv/index.html#stop/0010,,
0011,,"Brūkleņu iela",,56.92220,24.05221,https://saraksti.rigassatiksme.lv/index.html#stop/0011,,
1374,,"Mārupes iela",,56.93183,24.07121,https://saraksti.rigassatiksme.lv/index.html#stop/1374,,
1375,,"Mārupes iela",,56.93187,24.07105,https://saraksti.rigassatiksme.lv/index.html#stop/1375,,
8023,,"Mežotnes iela",,56.92407,24.05535,https://saraksti.rigassatiksme.lv/index.html#stop/8023,,
8063,,"Mežotnes iela",,56.92479,24.05641,https://saraksti.rigassatiksme.lv/index.html#stop/8063,,
1376,,"Paula Stradiņa slimnīca",,56.92968,24.06534,https://saraksti.rigassatiksme.lv/index.html#stop/1376,,
1377,,"Paula Stradiņa slimnīca",,56.92952,24.06474,https://saraksti.rigassatiksme.lv/index.html#stop/1377,,
1378,,"Raudas iela",,56.92647,24.06131,https://saraksti.rigassatiksme.lv/index.html#stop/1378,,
1379,,"Raudas iela",,56.92658,24.06158,https://saraksti.rigassatiksme.lv/index.html#stop/1379,,
0100,,"Daugmales stacija",,56.91003,24.19949,https://saraksti.rigassatiksme.lv/index.html#stop/0100,,
0101,,"Daugmales stacija",,56.91068,24.19835,https://saraksti.rigassatiksme.lv/index.html#stop/0101,,
0155,,"Ikšķiles iela",,56.90482,24.20966,https://saraksti.rigassatiksme.lv/index.html#stop/0155,,
0154,,"Ikšķiles iela",,56.90477,24.21006,https://saraksti.rigassatiksme.lv/index.html#stop/0154,,
0248,,"Lokomotīves iela",,56.90799,24.20377,https://saraksti.rigassatiksme.lv/index.html#stop/0248,,
0249,,"Lokomotīves iela",,56.90786,24.20378,https://saraksti.rigassatiksme.lv/index.html#stop/0249,,
0504,,"Mūzikas skola",,56.91508,24.19026,https://saraksti.rigassatiksme.lv/index.html#stop/0504,,
0502,,"Mūzikas skola",,56.91559,24.18970,https://saraksti.rigassatiksme.lv/index.html#stop/0502,,
0402,,"Rušonu iela",,56.91646,24.18842,https://saraksti.rigassatiksme.lv/index.html#stop/0402,,
0403,,"Rušonu iela",,56.91769,24.18695,https://saraksti.rigassatiksme.lv/index.html#stop/0403,,
0425,,"Šķirotavas stacija",,56.90260,24.21408,https://saraksti.rigassatiksme.lv/index.html#stop/0425,,
0426,,"Šķirotavas stacija",,56.90313,24.21333,https://saraksti.rigassatiksme.lv/index.html#stop/0426,,
0035,,"Lauvas iela",,56.93810,24.15677,https://saraksti.rigassatiksme.lv/index.html#stop/0035,,
0381,,"Rēznas iela",,56.93463,24.16147,https://saraksti.rigassatiksme.lv/index.html#stop/0381,,
0382,,"Rēznas iela",,56.93559,24.16022,https://saraksti.rigassatiksme.lv/index.html#stop/0382,,
0158,,"Ilūkstes iela",,56.93197,24.19692,https://saraksti.rigassatiksme.lv/index.html#stop/0158,,
0160,,"Ilūkstes iela",,56.93170,24.19401,https://saraksti.rigassatiksme.lv/index.html#stop/0160,,
0042,,"Jukuma Vācieša iela",,56.93163,24.21169,https://saraksti.rigassatiksme.lv/index.html#stop/0042,,
0043,,"Jukuma Vācieša iela",,56.93158,24.20996,https://saraksti.rigassatiksme.lv/index.html#stop/0043,,
0359,,"Katlakalna iela",,56.93173,24.20181,https://saraksti.rigassatiksme.lv/index.html#stop/0359,,
0360,,"Katlakalna iela",,56.93203,24.19866,https://saraksti.rigassatiksme.lv/index.html#stop/0360,,
0251,,"Lubānas iela",,56.93201,24.18149,https://saraksti.rigassatiksme.lv/index.html#stop/0251,,
0250,,"Lubānas iela",,56.93293,24.16700,https://saraksti.rigassatiksme.lv/index.html#stop/0250,,
1499,,"Lubānas iela",,56.93145,24.18291,https://saraksti.rigassatiksme.lv/index.html#stop/1499,,
7978,,"Pļavnieku kapi",,56.93494,24.22073,https://saraksti.rigassatiksme.lv/index.html#stop/7978,,
0288,,"Rembates iela",,56.93896,24.23030,https://saraksti.rigassatiksme.lv/index.html#stop/0288,,
0289,,"Rembates iela",,56.93923,24.23163,https://saraksti.rigassatiksme.lv/index.html#stop/0289,,
0046,,"Slāvu rotācijas aplis",,56.93110,24.18439,https://saraksti.rigassatiksme.lv/index.html#stop/0046,,
0358,,"Žīguru iela",,56.93696,24.22481,https://saraksti.rigassatiksme.lv/index.html#stop/0358,,
0366,,"Katoļu iela",,56.94058,24.13664,https://saraksti.rigassatiksme.lv/index.html#stop/0366,,
0276,,"Mazā Kalna iela",,56.94078,24.14817,https://saraksti.rigassatiksme.lv/index.html#stop/0276,,
0511,,"Viļānu iela",,56.94094,24.15344,https://saraksti.rigassatiksme.lv/index.html#stop/0511,,
0070,,"Celmu iela",,56.97479,24.23299,https://saraksti.rigassatiksme.lv/index.html#stop/0070,,
0071,,"Celmu iela",,56.97479,24.23256,https://saraksti.rigassatiksme.lv/index.html#stop/0071,,
0430,,"Ezerkrastu vidusskola",,56.97561,24.25291,https://saraksti.rigassatiksme.lv/index.html#stop/0430,,
0427,,"Ezerkrastu vidusskola",,56.97577,24.25352,https://saraksti.rigassatiksme.lv/index.html#stop/0427,,
0150,,"Hipokrāta iela",,56.97372,24.24088,https://saraksti.rigassatiksme.lv/index.html#stop/0150,,
0260,,"Malienas iela",,56.97385,24.24022,https://saraksti.rigassatiksme.lv/index.html#stop/0260,,
0343,,"Sociālās aprūpes centrs ""Mežciems""",,56.97504,24.22674,https://saraksti.rigassatiksme.lv/index.html#stop/0343,,
0341,,"Sociālās aprūpes centrs ""Mežciems""",,56.97505,24.22615,https://saraksti.rigassatiksme.lv/index.html#stop/0341,,
2115,,"A/S ""Dzintars""",,56.90600,24.11154,https://saraksti.rigassatiksme.lv/index.html#stop/2115,,
2113,,"Staburaga iela",,56.90750,24.10908,https://saraksti.rigassatiksme.lv/index.html#stop/2113,,
2116,,"Staburaga iela",,56.90806,24.10856,https://saraksti.rigassatiksme.lv/index.html#stop/2116,,
0264,,"Mangaļu prospekts",,57.07113,24.09526,https://saraksti.rigassatiksme.lv/index.html#stop/0264,,
0265,,"Mangaļu prospekts",,57.07088,24.09574,https://saraksti.rigassatiksme.lv/index.html#stop/0265,,
0076,,"Stacijas laukums",,56.94779,24.12012,https://saraksti.rigassatiksme.lv/index.html#stop/0076,,
1028,,"Stacijas laukums",,56.94764,24.11885,https://saraksti.rigassatiksme.lv/index.html#stop/1028,,
5350,,"Saules aleja",,56.93023,24.07438,https://saraksti.rigassatiksme.lv/index.html#stop/5350,,
5351,,"Saules aleja",,56.92960,24.07491,https://saraksti.rigassatiksme.lv/index.html#stop/5351,,
1370,,"Tukuma iela",,56.93293,24.07164,https://saraksti.rigassatiksme.lv/index.html#stop/1370,,
1371,,"Tukuma iela",,56.93322,24.07136,https://saraksti.rigassatiksme.lv/index.html#stop/1371,,
1391,,"Bērnudārzs ""Lienīte""",,56.90016,24.04710,https://saraksti.rigassatiksme.lv/index.html#stop/1391,,
1393,,"Bērnudārzs ""Lienīte""",,56.89831,24.04633,https://saraksti.rigassatiksme.lv/index.html#stop/1393,,
1392,,"Mārupe",,56.89567,24.04605,https://saraksti.rigassatiksme.lv/index.html#stop/1392,,
0478,,"Aglonas iela",,56.91205,24.17730,https://saraksti.rigassatiksme.lv/index.html#stop/0478,,
0477,,"Aglonas iela",,56.91277,24.17724,https://saraksti.rigassatiksme.lv/index.html#stop/0477,,
0018,,"Apskates stacija",,56.88865,24.22999,https://saraksti.rigassatiksme.lv/index.html#stop/0018,,
0019,,"Apskates stacija",,56.88846,24.23107,https://saraksti.rigassatiksme.lv/index.html#stop/0019,,
0203,,"Dienvidu tilts",,56.92144,24.17132,https://saraksti.rigassatiksme.lv/index.html#stop/0203,,
0204,,"Dienvidu tilts",,56.92145,24.17049,https://saraksti.rigassatiksme.lv/index.html#stop/0204,,
0230,,"Eglaines iela/Dole",,56.90503,24.19140,https://saraksti.rigassatiksme.lv/index.html#stop/0230,,
0229,,"Eglaines iela/Dole",,56.90472,24.19117,https://saraksti.rigassatiksme.lv/index.html#stop/0229,,
0202,,"Ikšķiles iela",,56.90037,24.20276,https://saraksti.rigassatiksme.lv/index.html#stop/0202,,
0201,,"Ikšķiles iela",,56.89931,24.20456,https://saraksti.rigassatiksme.lv/index.html#stop/0201,,
0223,,"Krustpils iela",,56.89211,24.22177,https://saraksti.rigassatiksme.lv/index.html#stop/0223,,
0224,,"Krustpils iela",,56.89184,24.22305,https://saraksti.rigassatiksme.lv/index.html#stop/0224,,
0198,,"Ķengaraga iela",,56.91887,24.17329,https://saraksti.rigassatiksme.lv/index.html#stop/0198,,
0197,,"Ķengaraga iela",,56.91763,24.17343,https://saraksti.rigassatiksme.lv/index.html#stop/0197,,
0261,,"Malnavas iela",,56.90766,24.18506,https://saraksti.rigassatiksme.lv/index.html#stop/0261,,
0262,,"Malnavas iela",,56.90874,24.18352,https://saraksti.rigassatiksme.lv/index.html#stop/0262,,
0001,,"Maskavas iela 450",,56.88659,24.23493,https://saraksti.rigassatiksme.lv/index.html#stop/0001,,
0002,,"Maskavas iela 450",,56.88684,24.23493,https://saraksti.rigassatiksme.lv/index.html#stop/0002,,
0326,,"Pagrieziens uz Dārziņiem",,56.87081,24.27247,https://saraksti.rigassatiksme.lv/index.html#stop/0326,,
0325,,"Pagrieziens uz Dārziņiem",,56.87091,24.27284,https://saraksti.rigassatiksme.lv/index.html#stop/0325,,
0370,,"Prūšu iela",,56.91422,24.17554,https://saraksti.rigassatiksme.lv/index.html#stop/0370,,
0369,,"Prūšu iela",,56.91452,24.17597,https://saraksti.rigassatiksme.lv/index.html#stop/0369,,
0376,,"Rasas iela",,56.90180,24.19860,https://saraksti.rigassatiksme.lv/index.html#stop/0376,,
0377,,"Rasas iela",,56.90280,24.19686,https://saraksti.rigassatiksme.lv/index.html#stop/0377,,
0397,,"Rumbula",,56.88286,24.24487,https://saraksti.rigassatiksme.lv/index.html#stop/0397,,
0396,,"Rumbula",,56.88161,24.24677,https://saraksti.rigassatiksme.lv/index.html#stop/0396,,
0398,,"Rumbula",,56.88159,24.24504,https://saraksti.rigassatiksme.lv/index.html#stop/0398,,
0401,,"Rušonu iela",,56.91067,24.17951,https://saraksti.rigassatiksme.lv/index.html#stop/0401,,
0404,,"Rušonu iela",,56.90982,24.17997,https://saraksti.rigassatiksme.lv/index.html#stop/0404,,
0481,,"Tīrumi",,56.87565,24.26095,https://saraksti.rigassatiksme.lv/index.html#stop/0481,,
0480,,"Tīrumi",,56.87591,24.26094,https://saraksti.rigassatiksme.lv/index.html#stop/0480,,
0513,,"Višķu iela",,56.89627,24.21180,https://saraksti.rigassatiksme.lv/index.html#stop/0513,,
0515,,"Višķu iela",,56.89632,24.21241,https://saraksti.rigassatiksme.lv/index.html#stop/0515,,
5462,,"A.Čaka iela",,56.95568,24.13640,https://saraksti.rigassatiksme.lv/index.html#stop/5462,,
5466,,"Avotu iela",,56.95237,24.14323,https://saraksti.rigassatiksme.lv/index.html#stop/5466,,
5461,,"Krāsotāju iela",,56.95343,24.14121,https://saraksti.rigassatiksme.lv/index.html#stop/5461,,
5459,,"Matīsa iela",,56.94780,24.15331,https://saraksti.rigassatiksme.lv/index.html#stop/5459,,
5465,,"Matīsa iela",,56.95524,24.13709,https://saraksti.rigassatiksme.lv/index.html#stop/5465,,
5468,,"Pērnavas iela",,56.94789,24.15291,https://saraksti.rigassatiksme.lv/index.html#stop/5468,,
5460,,"Valmieras iela",,56.95056,24.14733,https://saraksti.rigassatiksme.lv/index.html#stop/5460,,
5467,,"Valmieras iela",,56.95006,24.14819,https://saraksti.rigassatiksme.lv/index.html#stop/5467,,
0730,,"Matrožu iela",,56.96335,24.07984,https://saraksti.rigassatiksme.lv/index.html#stop/0730,,
0525,,"Mazā Juglas  iela",,56.97214,24.26302,https://saraksti.rigassatiksme.lv/index.html#stop/0525,,
0526,,"Mazā Juglas  iela",,56.97238,24.26228,https://saraksti.rigassatiksme.lv/index.html#stop/0526,,
0138,,"Zvēraudzētava",,56.97041,24.27056,https://saraksti.rigassatiksme.lv/index.html#stop/0138,,
1372,,"Kokles iela",,56.93362,24.07735,https://saraksti.rigassatiksme.lv/index.html#stop/1372,,
1373,,"Kokles iela",,56.93363,24.07756,https://saraksti.rigassatiksme.lv/index.html#stop/1373,,
5429,,"Jaunmārupes sākumskola",,56.88014,23.94590,https://saraksti.rigassatiksme.lv/index.html#stop/5429,,
4999,,"Mūzikas un mākslas skola",,56.88204,23.93479,https://saraksti.rigassatiksme.lv/index.html#stop/4999,,
5512,,"Pļavu iela",,56.88233,23.94202,https://saraksti.rigassatiksme.lv/index.html#stop/5512,,
5511,,"Pļavu iela",,56.88225,23.94202,https://saraksti.rigassatiksme.lv/index.html#stop/5511,,
5513,,"Siltumnīcu komplekss",,56.87946,23.92780,https://saraksti.rigassatiksme.lv/index.html#stop/5513,,
0093,,"Dārzeņu bāze",,56.93011,24.21178,https://saraksti.rigassatiksme.lv/index.html#stop/0093,,
0497,,"Rencēnu iela",,56.92275,24.21275,https://saraksti.rigassatiksme.lv/index.html#stop/0497,,
