route_id,service_id,trip_id,trip_headsign
riga_bus_50,8099,6123,Abrenes iela
riga_bus_50,8099,6124,Abrenes iela
riga_bus_50,8099,6125,Abrenes iela
riga_bus_50,8099,6126,Abrenes iela
riga_bus_50,8099,6127,Abrenes iela
riga_bus_50,8099,6128,Abrenes iela
riga_bus_50,8099,6129,Abrenes iela
riga_bus_50,8099,6130,Abrenes iela
riga_bus_50,8099,6131,Abrenes iela
riga_bus_50,8099,6132,Abrenes iela
riga_bus_50,8099,6133,Abrenes iela
riga_bus_50,8099,6134,Abrenes iela
riga_bus_50,8099,6135,Abrenes iela
riga_bus_50,8099,6136,Abrenes iela
riga_bus_50,8094,6137,Abrenes iela
riga_bus_50,8094,6138,Abrenes iela
riga_bus_50,8094,6139,Abrenes iela
riga_bus_50,8094,6140,Abrenes iela
riga_bus_50,8094,6141,Abrenes iela
riga_bus_50,8094,6142,Abrenes iela
riga_bus_50,8094,6143,Abrenes iela
riga_bus_50,8094,6144,Abrenes iela
riga_bus_50,8094,6145,Abrenes iela
riga_bus_50,8094,6146,Abrenes iela
riga_bus_50,8094,6147,Abrenes iela
riga_bus_50,8094,6148,Abrenes iela
riga_bus_50,8094,6149,Abrenes iela
riga_bus_50,8094,6150,Abrenes iela
riga_bus_50,8094,6151,Abrenes iela
riga_bus_50,8094,6152,Abrenes iela
riga_bus_50,8094,6153,Abrenes iela
riga_bus_50,8094,6154,Abrenes iela
riga_bus_50,8094,6155,Abrenes iela
riga_bus_50,8094,6156,Abrenes iela
riga_bus_50,8094,6157,Abrenes iela
riga_bus_50,8094,6158,Abrenes iela
riga_bus_50,8094,6159,Abrenes iela
riga_bus_50,8094,6160,Abrenes iela
riga_bus_50,8094,6161,Abrenes iela
riga_bus_50,8094,6162,Abrenes iela
riga_bus_50,8094,6163,Abrenes iela
riga_bus_50,8094,6164,Abrenes iela
riga_bus_50,8094,6165,Abrenes iela
riga_bus_50,8094,6166,Abrenes iela
riga_bus_50,8094,6167,Abrenes iela
riga_bus_50,8094,6168,Abrenes iela
riga_bus_50,8094,6169,Abrenes iela
riga_bus_50,8094,6170,Abrenes iela
riga_bus_50,8094,6171,Abrenes iela
riga_bus_50,8094,6172,Abrenes iela
riga_bus_51,10135,6173,Ulbroka
riga_bus_51,10135,6174,Ulbroka
riga_bus_51,10135,6175,Ulbroka
riga_bus_51,10135,6176,Ulbroka
riga_bus_51,10135,6177,Ulbroka
riga_bus_51,10135,6178,Ulbroka
riga_bus_51,10135,6179,Ulbroka
riga_bus_51,10135,6180,Ulbroka
riga_bus_51,10135,6181,Ulbroka
riga_bus_51,10135,6182,Ulbroka
riga_bus_51,10135,6183,Ulbroka
riga_bus_51,10135,6184,Ulbroka
riga_bus_51,10135,6185,Ulbroka
riga_bus_51,10135,6186,Ulbroka
riga_bus_51,10135,6187,Ulbroka
riga_bus_51,10135,6188,Ulbroka
riga_bus_51,10135,6189,Ulbroka
riga_bus_51,10135,6190,Ulbroka
riga_bus_51,10135,6191,Ulbroka
riga_bus_51,10135,6192,Ulbroka
riga_bus_51,10135,6193,Ulbroka
riga_bus_51,10135,6194,Ulbroka
riga_bus_51,10135,6195,Ulbroka
riga_bus_51,10135,6196,Ulbroka
riga_bus_51,10135,6197,Ulbroka
riga_bus_51,10135,6198,Ulbroka
riga_bus_51,10135,6199,Ulbroka
riga_bus_51,10135,6200,Ulbroka
riga_bus_51,10135,6201,Ulbroka
riga_bus_51,10135,6202,Ulbroka
riga_bus_51,10135,6203,Ulbroka
riga_bus_51,10135,6204,Ulbroka
riga_bus_51,11823,6205,Ulbroka
riga_bus_51,11823,6206,Ulbroka
riga_bus_51,11823,6207,Ulbroka
riga_bus_51,11822,6208,Ulbroka
riga_bus_51,11823,6209,Ulbroka
riga_bus_51,11823,6210,Ulbroka
riga_bus_51,11823,6211,Ulbroka
riga_bus_51,11822,6212,Ulbroka
riga_bus_51,11822,6213,Ulbroka
riga_bus_51,11822,6214,Ulbroka
riga_bus_51,11823,6215,Ulbroka
riga_bus_51,11822,6216,Ulbroka
riga_bus_51,11822,6217,Ulbroka
riga_bus_51,11823,6218,Ulbroka
riga_bus_51,11822,6219,Ulbroka
riga_bus_51,11822,6220,Ulbroka
riga_bus_51,11823,6221,Ulbroka
riga_bus_51,11822,6222,Ulbroka
riga_bus_51,11822,6223,Ulbroka
riga_bus_51,11822,6224,Ulbroka
riga_bus_51,11822,6225,Ulbroka
riga_bus_51,11822,6226,Ulbroka
riga_bus_51,11822,6227,Ulbroka
riga_bus_51,11823,6228,Ulbroka
riga_bus_51,11822,6229,Ulbroka
riga_bus_51,11823,6230,Ulbroka
riga_bus_51,11823,6231,Ulbroka
riga_bus_51,11822,6232,Ulbroka
riga_bus_51,11823,6233,Ulbroka
riga_bus_51,11823,6234,Ulbroka
riga_bus_51,11822,6235,Ulbroka
riga_bus_51,11823,6236,Ulbroka
riga_bus_51,11822,6237,Ulbroka
riga_bus_51,11822,6238,Ulbroka
riga_bus_51,11823,6239,Ulbrokas skola
riga_bus_51,11823,6240,Ulbrokas skola
riga_bus_51,11823,6241,Ulbrokas skola
riga_bus_51,11822,6242,Ulbrokas skola
riga_bus_51,11823,6243,Ulbrokas skola
riga_bus_51,11823,6244,Ulbrokas skola
riga_bus_51,11823,6245,Ulbrokas skola
riga_bus_51,11822,6246,Ulbrokas skola
riga_bus_51,11823,6247,Ulbrokas skola
riga_bus_51,11822,6248,Ulbrokas skola
riga_bus_51,10135,6249,Abrenes iela
riga_bus_51,10135,6250,Abrenes iela
riga_bus_51,10135,6251,Abrenes iela
riga_bus_51,10135,6252,Abrenes iela
riga_bus_51,10135,6253,Abrenes iela
riga_bus_51,10135,6254,Abrenes iela
riga_bus_51,10135,6255,Abrenes iela
riga_bus_51,10135,6256,Abrenes iela
riga_bus_51,10135,6257,Abrenes iela
riga_bus_51,10135,6258,Abrenes iela
riga_bus_51,10135,6259,Abrenes iela
riga_bus_51,10135,6260,Abrenes iela
riga_bus_51,10135,6261,Abrenes iela
riga_bus_51,10135,6262,Abrenes iela
riga_bus_51,10135,6263,Abrenes iela
riga_bus_51,10135,6264,Abrenes iela
riga_bus_51,10135,6265,Abrenes iela
riga_bus_51,10135,6266,Abrenes iela
riga_bus_51,10135,6267,Abrenes iela
riga_bus_51,10135,6268,Abrenes iela
riga_bus_51,10135,6269,Abrenes iela
riga_bus_51,10135,6270,Abrenes iela
riga_bus_51,10135,6271,Abrenes iela
riga_bus_51,10135,6272,Abrenes iela
riga_bus_51,10135,6273,Abrenes iela
riga_bus_51,10135,6274,Abrenes iela
riga_bus_51,10135,6275,Abrenes iela
riga_bus_51,10135,6276,Abrenes iela
riga_bus_51,10135,6277,Abrenes iela
riga_bus_51,10135,6278,Abrenes iela
riga_bus_51,10135,6279,Abrenes iela
riga_bus_51,10135,6280,Abrenes iela
riga_bus_51,10135,6281,Abrenes iela
riga_bus_51,11823,6282,Abrenes iela
riga_bus_51,11823,6283,Abrenes iela
riga_bus_51,11823,6284,Abrenes iela
riga_bus_51,11823,6285,Abrenes iela
riga_bus_51,11823,6286,Abrenes iela
riga_bus_51,11823,6287,Abrenes iela
riga_bus_51,11823,6288,Abrenes iela
riga_bus_51,11822,6289,Abrenes iela
riga_bus_51,11823,6290,Abrenes iela
riga_bus_51,11823,6291,Abrenes iela
riga_bus_51,11823,6292,Abrenes iela
riga_bus_51,11822,6293,Abrenes iela
riga_bus_51,11822,6294,Abrenes iela
riga_bus_51,11822,6295,Abrenes iela
riga_bus_51,11823,6296,Abrenes iela
riga_bus_51,11822,6297,Abrenes iela
riga_bus_51,11822,6298,Abrenes iela
riga_bus_51,11823,6299,Abrenes iela
riga_bus_51,11822,6300,Abrenes iela
riga_bus_51,11822,6301,Abrenes iela
riga_bus_51,11823,6302,Abrenes iela
riga_bus_51,11822,6303,Abrenes iela
riga_bus_51,11822,6304,Abrenes iela
riga_bus_51,11822,6305,Abrenes iela
riga_bus_51,11822,6306,Abrenes iela
riga_bus_51,11822,6307,Abrenes iela
riga_bus_51,11822,6308,Abrenes iela
riga_bus_51,11823,6309,Abrenes iela
riga_bus_51,11822,6310,Abrenes iela
riga_bus_51,11823,6311,Abrenes iela
riga_bus_51,11823,6312,Abrenes iela
riga_bus_51,11823,6313,Abrenes iela
riga_bus_51,11822,6314,Abrenes iela
riga_bus_51,11823,6315,Abrenes iela
riga_bus_51,11822,6316,Abrenes iela
riga_bus_51,11823,6317,Abrenes iela
riga_bus_51,11823,6318,Abrenes iela
riga_bus_51,11823,6319,Abrenes iela
riga_bus_51,11822,6320,Abrenes iela
riga_bus_51,11823,6321,Abrenes iela
riga_bus_51,11823,6322,Abrenes iela
riga_bus_51,11823,6323,Abrenes iela
riga_bus_51,11822,6324,Abrenes iela
riga_bus_51,11823,6325,Abrenes iela
riga_bus_51,11822,6326,Abrenes iela
riga_bus_52,10136,6327,Pļavnieku kapi
riga_bus_52,10136,6328,Pļavnieku kapi
riga_bus_52,10136,6329,Pļavnieku kapi
riga_bus_52,10136,6330,Pļavnieku kapi
riga_bus_52,10136,6331,Pļavnieku kapi
riga_bus_52,10136,6332,Pļavnieku kapi
riga_bus_52,10136,6333,Pļavnieku kapi
riga_bus_52,10136,6334,Pļavnieku kapi
riga_bus_52,10136,6335,Pļavnieku kapi
riga_bus_52,10136,6336,Pļavnieku kapi
riga_bus_52,10136,6337,Pļavnieku kapi
riga_bus_52,10136,6338,Pļavnieku kapi
riga_bus_52,10136,6339,Pļavnieku kapi
riga_bus_52,10136,6340,Pļavnieku kapi
riga_bus_52,10136,6341,Pļavnieku kapi
riga_bus_52,10136,6342,Pļavnieku kapi
riga_bus_52,10136,6343,Pļavnieku kapi
riga_bus_52,10136,6344,Pļavnieku kapi
riga_bus_52,10136,6345,Pļavnieku kapi
riga_bus_52,10136,6346,Pļavnieku kapi
riga_bus_52,10136,6347,Pļavnieku kapi
riga_bus_52,10136,6348,Pļavnieku kapi
riga_bus_52,10136,6349,Pļavnieku kapi
riga_bus_52,10136,6350,Pļavnieku kapi
riga_bus_52,10136,6351,Pļavnieku kapi
riga_bus_52,10136,6352,Pļavnieku kapi
riga_bus_52,10136,6353,Pļavnieku kapi
riga_bus_52,10136,6354,Pļavnieku kapi
riga_bus_52,10136,6355,Pļavnieku kapi
riga_bus_52,10136,6356,Pļavnieku kapi
riga_bus_52,10136,6357,Pļavnieku kapi
riga_bus_52,10136,6358,Pļavnieku kapi
riga_bus_52,11822,6359,Pļavnieku kapi
riga_bus_52,11822,6360,Pļavnieku kapi
riga_bus_52,11822,6361,Pļavnieku kapi
riga_bus_52,11822,6362,Pļavnieku kapi
riga_bus_52,11822,6363,Pļavnieku kapi
riga_bus_52,11822,6364,Pļavnieku kapi
riga_bus_52,11822,6365,Pļavnieku kapi
riga_bus_52,11822,6366,Pļavnieku kapi
riga_bus_52,11822,6367,Pļavnieku kapi
riga_bus_52,11822,6368,Pļavnieku kapi
riga_bus_52,11823,6369,Pļavnieku kapi
riga_bus_52,11823,6370,Pļavnieku kapi
riga_bus_52,11822,6371,Pļavnieku kapi
riga_bus_52,11823,6372,Pļavnieku kapi
riga_bus_52,11823,6373,Pļavnieku kapi
riga_bus_52,11822,6374,Pļavnieku kapi
riga_bus_52,11823,6375,Pļavnieku kapi
riga_bus_52,11823,6376,Pļavnieku kapi
riga_bus_52,11822,6377,Pļavnieku kapi
riga_bus_52,11823,6378,Pļavnieku kapi
riga_bus_52,11823,6379,Pļavnieku kapi
riga_bus_52,11822,6380,Pļavnieku kapi
riga_bus_52,11823,6381,Pļavnieku kapi
riga_bus_52,11823,6382,Pļavnieku kapi
riga_bus_52,11823,6383,Pļavnieku kapi
riga_bus_52,11823,6384,Pļavnieku kapi
riga_bus_52,11823,6385,Pļavnieku kapi
riga_bus_52,11822,6386,Pļavnieku kapi
riga_bus_52,11823,6387,Pļavnieku kapi
riga_bus_52,11823,6388,Pļavnieku kapi
riga_bus_52,11823,6389,Pļavnieku kapi
riga_bus_52,11822,6390,Pļavnieku kapi
riga_bus_52,11822,6391,Pļavnieku kapi
riga_bus_52,11822,6392,Pļavnieku kapi
riga_bus_52,11822,6393,Pļavnieku kapi
riga_bus_52,11823,6394,Pļavnieku kapi
riga_bus_52,11822,6395,Pļavnieku kapi
riga_bus_52,11823,6396,Pļavnieku kapi
riga_bus_52,11822,6397,Pļavnieku kapi
riga_bus_52,11822,6398,Pļavnieku kapi
riga_bus_52,11823,6399,Pļavnieku kapi
riga_bus_52,11822,6400,Pļavnieku kapi
riga_bus_52,11822,6401,Pļavnieku kapi
riga_bus_52,11823,6402,Pļavnieku kapi
riga_bus_52,11822,6403,Pļavnieku kapi
riga_bus_52,11823,6404,Pļavnieku kapi
riga_bus_52,10136,6405,Abrenes iela
riga_bus_52,10136,6406,Abrenes iela
riga_bus_52,10136,6407,Abrenes iela
riga_bus_52,10136,6408,Abrenes iela
riga_bus_52,10136,6409,Abrenes iela
riga_bus_52,10136,6410,Abrenes iela
riga_bus_52,10136,6411,Abrenes iela
riga_bus_52,10136,6412,Abrenes iela
riga_bus_52,10136,6413,Abrenes iela
riga_bus_52,10136,6414,Abrenes iela
riga_bus_52,10136,6415,Abrenes iela
riga_bus_52,10136,6416,Abrenes iela
riga_bus_52,10136,6417,Abrenes iela
riga_bus_52,10136,6418,Abrenes iela
riga_bus_52,10136,6419,Abrenes iela
riga_bus_52,10136,6420,Abrenes iela
riga_bus_52,10136,6421,Abrenes iela
riga_bus_52,10136,6422,Abrenes iela
riga_bus_52,10136,6423,Abrenes iela
riga_bus_52,10136,6424,Abrenes iela
riga_bus_52,10136,6425,Abrenes iela
riga_bus_52,10136,6426,Abrenes iela
riga_bus_52,10136,6427,Abrenes iela
riga_bus_52,10136,6428,Abrenes iela
riga_bus_52,10136,6429,Abrenes iela
riga_bus_52,10136,6430,Abrenes iela
riga_bus_52,10136,6431,Abrenes iela
riga_bus_52,10136,6432,Abrenes iela
riga_bus_52,10136,6433,Abrenes iela
riga_bus_52,10136,6434,Abrenes iela
riga_bus_52,10136,6435,Abrenes iela
riga_bus_52,10136,6436,Abrenes iela
riga_bus_52,10136,6437,Abrenes iela
riga_bus_52,11822,6438,Abrenes iela
riga_bus_52,11822,6439,Abrenes iela
riga_bus_52,11822,6440,Abrenes iela
riga_bus_52,11822,6441,Abrenes iela
riga_bus_52,11822,6442,Abrenes iela
riga_bus_52,11822,6443,Abrenes iela
riga_bus_52,11822,6444,Abrenes iela
riga_bus_52,11822,6445,Abrenes iela
riga_bus_52,11822,6446,Abrenes iela
riga_bus_52,11822,6447,Abrenes iela
riga_bus_52,11822,6448,Abrenes iela
riga_bus_52,11822,6449,Abrenes iela
riga_bus_52,11822,6450,Abrenes iela
riga_bus_52,11822,6451,Abrenes iela
riga_bus_52,11822,6452,Abrenes iela
riga_bus_52,11822,6453,Abrenes iela
riga_bus_52,11823,6454,Abrenes iela
riga_bus_52,11823,6455,Abrenes iela
riga_bus_52,11822,6456,Abrenes iela
riga_bus_52,11823,6457,Abrenes iela
riga_bus_52,11823,6458,Abrenes iela
riga_bus_52,11822,6459,Abrenes iela
riga_bus_52,11823,6460,Abrenes iela
riga_bus_52,11823,6461,Abrenes iela
riga_bus_52,11822,6462,Abrenes iela
riga_bus_52,11823,6463,Abrenes iela
riga_bus_52,11823,6464,Abrenes iela
riga_bus_52,11822,6465,Abrenes iela
riga_bus_52,11823,6466,Abrenes iela
riga_bus_52,11823,6467,Abrenes iela
riga_bus_52,11823,6468,Abrenes iela
riga_bus_52,11823,6469,Abrenes iela
riga_bus_52,11823,6470,Abrenes iela
riga_bus_52,11822,6471,Abrenes iela
riga_bus_52,11823,6472,Abrenes iela
riga_bus_52,11823,6473,Abrenes iela
riga_bus_52,11823,6474,Abrenes iela
riga_bus_52,11822,6475,Abrenes iela
riga_bus_52,11822,6476,Abrenes iela
riga_bus_52,11822,6477,Abrenes iela
riga_bus_52,11822,6478,Abrenes iela
riga_bus_52,11823,6479,Abrenes iela
riga_bus_52,11822,6480,Abrenes iela
riga_bus_52,11823,6481,Abrenes iela
riga_bus_52,11822,6482,Abrenes iela
riga_bus_52,11822,6483,Abrenes iela
riga_bus_52,11823,6484,Abrenes iela
riga_bus_52,11822,6485,Abrenes iela
riga_bus_52,11822,6486,Abrenes iela
riga_bus_52,11823,6487,Abrenes iela
riga_bus_52,11822,6488,Abrenes iela
riga_bus_53,7518,6489,Zolitūde
riga_bus_53,7518,6490,Zolitūde
riga_bus_53,7518,6491,Zolitūde
riga_bus_53,7518,6492,Zolitūde
riga_bus_53,7518,6493,Zolitūde
riga_bus_53,7518,6494,Zolitūde
riga_bus_53,7518,6495,Zolitūde
riga_bus_53,7518,6496,Zolitūde
riga_bus_53,7518,6497,Zolitūde
riga_bus_53,7518,6498,Zolitūde
riga_bus_53,7518,6499,Zolitūde
riga_bus_53,7518,6500,Zolitūde
riga_bus_53,7518,6501,Zolitūde
riga_bus_53,7518,6502,Zolitūde
riga_bus_53,7518,6503,Zolitūde
riga_bus_53,7518,6504,Zolitūde
riga_bus_53,7518,6505,Zolitūde
riga_bus_53,7518,6506,Zolitūde
riga_bus_53,7518,6507,Zolitūde
riga_bus_53,7518,6508,Zolitūde
riga_bus_53,7518,6509,Zolitūde
riga_bus_53,7518,6510,Zolitūde
riga_bus_53,7518,6511,Zolitūde
riga_bus_53,7518,6512,Zolitūde
riga_bus_53,7518,6513,Zolitūde
riga_bus_53,7518,6514,Zolitūde
riga_bus_53,7518,6515,Zolitūde
riga_bus_53,7518,6516,Zolitūde
riga_bus_53,7518,6517,Zolitūde
riga_bus_53,7518,6518,Zolitūde
riga_bus_53,7518,6519,Zolitūde
riga_bus_53,7518,6520,Zolitūde
riga_bus_53,7518,6521,Zolitūde
riga_bus_53,7518,6522,Zolitūde
riga_bus_53,7518,6523,Zolitūde
riga_bus_53,7518,6524,Zolitūde
riga_bus_53,7518,6525,Zolitūde
riga_bus_53,7518,6526,Zolitūde
riga_bus_53,7518,6527,Zolitūde
riga_bus_53,7518,6528,Zolitūde
riga_bus_53,7518,6529,Zolitūde
riga_bus_53,7518,6530,Zolitūde
riga_bus_53,7518,6531,Zolitūde
riga_bus_53,7518,6532,Zolitūde
riga_bus_53,7518,6533,Zolitūde
riga_bus_53,7518,6534,Zolitūde
riga_bus_53,7518,6535,Zolitūde
riga_bus_53,7518,6536,Zolitūde
riga_bus_53,7518,6537,Zolitūde
riga_bus_53,7518,6538,Zolitūde
riga_bus_53,7518,6539,Zolitūde
riga_bus_53,7518,6540,Zolitūde
riga_bus_53,7518,6541,Zolitūde
riga_bus_53,7518,6542,Zolitūde
riga_bus_53,7518,6543,Zolitūde
riga_bus_53,7518,6544,Zolitūde
riga_bus_53,7518,6545,Zolitūde
riga_bus_53,7518,6546,Zolitūde
riga_bus_53,7518,6547,Zolitūde
riga_bus_53,7518,6548,Zolitūde
riga_bus_53,7518,6549,Zolitūde
riga_bus_53,7518,6550,Zolitūde
riga_bus_53,7518,6551,Zolitūde
riga_bus_53,7518,6552,Zolitūde
riga_bus_53,7518,6553,Zolitūde
riga_bus_53,7518,6554,Zolitūde
riga_bus_53,7518,6555,Zolitūde
riga_bus_53,7518,6556,Zolitūde
riga_bus_53,7518,6557,Zolitūde
riga_bus_53,7518,6558,Zolitūde
riga_bus_53,7518,6559,Zolitūde
riga_bus_53,7518,6560,Zolitūde
riga_bus_53,7518,6561,Zolitūde
riga_bus_53,7518,6562,Zolitūde
riga_bus_53,7518,6563,Zolitūde
riga_bus_53,7518,6564,Zolitūde
riga_bus_53,7523,6565,Zolitūde
riga_bus_53,7523,6566,Zolitūde
riga_bus_53,7523,6567,Zolitūde
riga_bus_53,7523,6568,Zolitūde
riga_bus_53,7523,6569,Zolitūde
riga_bus_53,7523,6570,Zolitūde
riga_bus_53,7523,6571,Zolitūde
riga_bus_53,7523,6572,Zolitūde
riga_bus_53,7523,6573,Zolitūde
riga_bus_53,7523,6574,Zolitūde
riga_bus_53,7523,6575,Zolitūde
riga_bus_53,7523,6576,Zolitūde
riga_bus_53,7523,6577,Zolitūde
riga_bus_53,7523,6578,Zolitūde
riga_bus_53,7523,6579,Zolitūde
riga_bus_53,7523,6580,Zolitūde
riga_bus_53,7523,6581,Zolitūde
riga_bus_53,7523,6582,Zolitūde
riga_bus_53,7523,6583,Zolitūde
riga_bus_53,7523,6584,Zolitūde
riga_bus_53,7523,6585,Zolitūde
riga_bus_53,7523,6586,Zolitūde
riga_bus_53,7523,6587,Zolitūde
riga_bus_53,7523,6588,Zolitūde
riga_bus_53,7523,6589,Zolitūde
riga_bus_53,7523,6590,Zolitūde
riga_bus_53,7523,6591,Zolitūde
riga_bus_53,7523,6592,Zolitūde
riga_bus_53,7523,6593,Zolitūde
riga_bus_53,7523,6594,Zolitūde
riga_bus_53,7523,6595,Zolitūde
riga_bus_53,7523,6596,Zolitūde
riga_bus_53,7523,6597,Zolitūde
riga_bus_53,7523,6598,Zolitūde
riga_bus_53,7523,6599,Zolitūde
riga_bus_53,7523,6600,Zolitūde
riga_bus_53,7523,6601,Zolitūde
riga_bus_53,7523,6602,Zolitūde
riga_bus_53,7523,6603,Zolitūde
riga_bus_53,7523,6604,Zolitūde
riga_bus_53,7523,6605,Zolitūde
riga_bus_53,7518,6606,Esplanāde
riga_bus_53,7518,6607,Esplanāde
riga_bus_53,7518,6608,Esplanāde
riga_bus_53,7518,6609,Esplanāde
riga_bus_53,7518,6610,Esplanāde
riga_bus_53,7518,6611,Esplanāde
riga_bus_53,7518,6612,Esplanāde
riga_bus_53,7518,6613,Esplanāde
riga_bus_53,7518,6614,Esplanāde
riga_bus_53,7518,6615,Esplanāde
riga_bus_53,7518,6616,Esplanāde
riga_bus_53,7518,6617,Esplanāde
riga_bus_53,7518,6618,Esplanāde
riga_bus_53,7518,6619,Esplanāde
riga_bus_53,7518,6620,Esplanāde
riga_bus_53,7518,6621,Esplanāde
riga_bus_53,7518,6622,Esplanāde
riga_bus_53,7518,6623,Esplanāde
riga_bus_53,7518,6624,Esplanāde
riga_bus_53,7518,6625,Esplanāde
riga_bus_53,7518,6626,Esplanāde
riga_bus_53,7518,6627,Esplanāde
riga_bus_53,7518,6628,Esplanāde
riga_bus_53,7518,6629,Esplanāde
riga_bus_53,7518,6630,Esplanāde
riga_bus_53,7518,6631,Esplanāde
riga_bus_53,7518,6632,Esplanāde
riga_bus_53,7518,6633,Esplanāde
riga_bus_53,7518,6634,Esplanāde
riga_bus_53,7518,6635,Esplanāde
riga_bus_53,7518,6636,Esplanāde
riga_bus_53,7518,6637,Esplanāde
riga_bus_53,7518,6638,Esplanāde
riga_bus_53,7518,6639,Esplanāde
riga_bus_53,7518,6640,Esplanāde
riga_bus_53,7518,6641,Esplanāde
riga_bus_53,7518,6642,Esplanāde
riga_bus_53,7518,6643,Esplanāde
riga_bus_53,7518,6644,Esplanāde
riga_bus_53,7518,6645,Esplanāde
riga_bus_53,7518,6646,Esplanāde
riga_bus_53,7518,6647,Esplanāde
riga_bus_53,7518,6648,Esplanāde
riga_bus_53,7518,6649,Esplanāde
riga_bus_53,7518,6650,Esplanāde
riga_bus_53,7518,6651,Esplanāde
riga_bus_53,7518,6652,Esplanāde
riga_bus_53,7518,6653,Esplanāde
riga_bus_53,7518,6654,Esplanāde
riga_bus_53,7518,6655,Esplanāde
riga_bus_53,7518,6656,Esplanāde
riga_bus_53,7518,6657,Esplanāde
riga_bus_53,7518,6658,Esplanāde
riga_bus_53,7518,6659,Esplanāde
riga_bus_53,7518,6660,Esplanāde
riga_bus_53,7518,6661,Esplanāde
riga_bus_53,7518,6662,Esplanāde
riga_bus_53,7518,6663,Esplanāde
riga_bus_53,7518,6664,Esplanāde
riga_bus_53,7518,6665,Esplanāde
riga_bus_53,7518,6666,Esplanāde
riga_bus_53,7518,6667,Esplanāde
riga_bus_53,7518,6668,Esplanāde
riga_bus_53,7518,6669,Esplanāde
riga_bus_53,7518,6670,Esplanāde
riga_bus_53,7518,6671,Esplanāde
riga_bus_53,7518,6672,Esplanāde
riga_bus_53,7518,6673,Esplanāde
riga_bus_53,7518,6674,Esplanāde
riga_bus_53,7518,6675,Esplanāde
riga_bus_53,7518,6676,Esplanāde
riga_bus_53,7518,6677,Esplanāde
riga_bus_53,7518,6678,Esplanāde
riga_bus_53,7518,6679,Esplanāde
riga_bus_53,7518,6680,Esplanāde
riga_bus_53,7523,6681,Esplanāde
riga_bus_53,7523,6682,Esplanāde
riga_bus_53,7523,6683,Esplanāde
riga_bus_53,7523,6684,Esplanāde
riga_bus_53,7523,6685,Esplanāde
riga_bus_53,7523,6686,Esplanāde
riga_bus_53,7523,6687,Esplanāde
riga_bus_53,7523,6688,Esplanāde
riga_bus_53,7523,6689,Esplanāde
riga_bus_53,7523,6690,Esplanāde
riga_bus_53,7523,6691,Esplanāde
riga_bus_53,7523,6692,Esplanāde
riga_bus_53,7523,6693,Esplanāde
riga_bus_53,7523,6694,Esplanāde
riga_bus_53,7523,6695,Esplanāde
riga_bus_53,7523,6696,Esplanāde
riga_bus_53,7523,6697,Esplanāde
riga_bus_53,7523,6698,Esplanāde
riga_bus_53,7523,6699,Esplanāde
riga_bus_53,7523,6700,Esplanāde
riga_bus_53,7523,6701,Esplanāde
riga_bus_53,7523,6702,Esplanāde
riga_bus_53,7523,6703,Esplanāde
riga_bus_53,7523,6704,Esplanāde
riga_bus_53,7523,6705,Esplanāde
riga_bus_53,7523,6706,Esplanāde
riga_bus_53,7523,6707,Esplanāde
riga_bus_53,7523,6708,Esplanāde
riga_bus_53,7523,6709,Esplanāde
riga_bus_53,7523,6710,Esplanāde
riga_bus_53,7523,6711,Esplanāde
riga_bus_53,7523,6712,Esplanāde
riga_bus_53,7523,6713,Esplanāde
riga_bus_53,7523,6714,Esplanāde
riga_bus_53,7523,6715,Esplanāde
riga_bus_53,7523,6716,Esplanāde
riga_bus_53,7523,6717,Esplanāde
riga_bus_53,7523,6718,Esplanāde
riga_bus_53,7523,6719,Esplanāde
riga_bus_53,7523,6720,Esplanāde
riga_bus_53,7523,6721,Esplanāde
riga_bus_54,8937,6722,Voleri
riga_bus_54,8937,6723,Voleri
riga_bus_54,8937,6724,Voleri
riga_bus_54,8937,6725,Voleri
riga_bus_54,8937,6726,Voleri
riga_bus_54,8937,6727,Voleri
riga_bus_54,8937,6728,Voleri
riga_bus_54,8937,6729,Voleri
riga_bus_54,8937,6730,Voleri
riga_bus_54,8937,6731,Voleri
riga_bus_54,7694,6732,Voleri
riga_bus_54,7694,6733,Voleri
riga_bus_54,7694,6734,Voleri
riga_bus_54,7694,6735,Voleri
riga_bus_54,7694,6736,Voleri
riga_bus_54,7694,6737,Voleri
riga_bus_54,7694,6738,Voleri
riga_bus_54,7694,6739,Voleri
riga_bus_54,7694,6740,Voleri
riga_bus_54,7694,6741,Voleri
riga_bus_54,7694,6742,Voleri
riga_bus_54,7694,6743,Voleri
riga_bus_54,8937,6744,Abrenes iela
riga_bus_54,8937,6745,Abrenes iela
riga_bus_54,8937,6746,Abrenes iela
riga_bus_54,8937,6747,Abrenes iela
riga_bus_54,8937,6748,Abrenes iela
riga_bus_54,8937,6749,Abrenes iela
riga_bus_54,8937,6750,Abrenes iela
riga_bus_54,8937,6751,Abrenes iela
riga_bus_54,8937,6752,Abrenes iela
riga_bus_54,8937,6753,Abrenes iela
riga_bus_54,7694,6754,Abrenes iela
riga_bus_54,7694,6755,Abrenes iela
riga_bus_54,7694,6756,Abrenes iela
riga_bus_54,7694,6757,Abrenes iela
riga_bus_54,7694,6758,Abrenes iela
riga_bus_54,7694,6759,Abrenes iela
riga_bus_54,7694,6760,Abrenes iela
riga_bus_54,7694,6761,Abrenes iela
riga_bus_54,7694,6762,Abrenes iela
